review_decision,corrected_label,corrected_text,notes,entity_id,sentence_id,package_id,document_number,label,text,start,end,confidence,source_probes,quality_flags,row_quality_flags,left_context,right_context,sentence_text
,,,,ent_74689f15d24a021f,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_375.passage.s001,161_2024_NDCP,161/2024/ND-CP,FEE_OR_PAYMENT,2,101,102,0.9,entities_probe_2000,overlap_conflict,table_like_sentence;overlap_conflict,NTANFLOETAN (MÔI CHẤT LẠNH R 115) | CHLOROPENTAFLUORO­ ETHANE (REFRIGERANT GAS R 115) | 10,0 | 2 | 2.2 | 20,395 | CLOPENTANFLOETAN (MÔI CHẤT LẠNH R 115) | CHLOROPENTAFLUORO­ ETHANE (REFRIGERANT GAS R 115) | 1020 | 2 | 2.2 | 20
,,,,ent_6b249baf459dc9d7,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_375.passage.s001,161_2024_NDCP,161/2024/ND-CP,FEE_OR_PAYMENT,20,101,103,0.9,entities_probe_2000,overlap_conflict,table_like_sentence;overlap_conflict,NTANFLOETAN (MÔI CHẤT LẠNH R 115) | CHLOROPENTAFLUORO­ ETHANE (REFRIGERANT GAS R 115) | 10, | 2 | 2.2 | 20,395 | CLOPENTANFLOETAN (MÔI CHẤT LẠNH R 115) | CHLOROPENTAFLUORO­ ETHANE (REFRIGERANT GAS R 115) | 1020 | 2 | 2.2 | 20
,,,,ent_18ce0f4dc78fc2de,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_375.passage.s001,161_2024_NDCP,161/2024/ND-CP,FEE_OR_PAYMENT,2.2,110,113,0.9,entities_probe_2000,,table_like_sentence;overlap_conflict,AN (MÔI CHẤT LẠNH R 115) | CHLOROPENTAFLUORO­ ETHANE (REFRIGERANT GAS R 115) | 1020 | 2 | , | 20,395 | CLOPENTANFLOETAN (MÔI CHẤT LẠNH R 115) | CHLOROPENTAFLUORO­ ETHANE (REFRIGERANT GAS R 115) | 1020 | 2 | 2.2 | 20
,,,,ent_c8da121c7440c3a9,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_1289.passage.s001,161_2024_NDCP,161/2024/ND-CP,VIOLATION_OR_BEHAVIOR,"HYDRO, CHẤT LỎNG LÀM LẠNH",7,32,0.9,entities_probe_2000,,table_like_sentence;heading_like_sentence,1307 | ," | HYDROGEN, REFRIGERATED LIQUID | 1966 | 2 | 2.1 | 223","1307 | HYDRO, CHẤT LỎNG LÀM LẠNH | HYDROGEN, REFRIGERATED LIQUID | 1966 | 2 | 2.1 | 223"
,,,,ent_acfa093fdad25e38,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_1289.passage.s001,161_2024_NDCP,161/2024/ND-CP,VIOLATION_OR_BEHAVIOR,"HYDROGEN, REFRIGERATED LIQUID",35,64,0.9,entities_probe_2000,,table_like_sentence;heading_like_sentence,"1307 | HYDRO, CHẤT LỎNG LÀM LẠNH | ", | 1966 | 2 | 2.1 | 223,"1307 | HYDRO, CHẤT LỎNG LÀM LẠNH | HYDROGEN, REFRIGERATED LIQUID | 1966 | 2 | 2.1 | 223"
,,,,ent_85c3e8ae20a050ec,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_1343.passage.s001,161_2024_NDCP,161/2024/ND-CP,VIOLATION_OR_BEHAVIOR,"ZIRCONI, KHÔ, tấm hoàn thiện, dải hoặc dây cuộn",7,54,0.9,entities_probe_2000,,table_like_sentence,1361 | ," | ZIRCONIUM, DRY, finished sheets, strip or coiled wire | 2009 | 4.2 | 4.2 | 40","1361 | ZIRCONI, KHÔ, tấm hoàn thiện, dải hoặc dây cuộn | ZIRCONIUM, DRY, finished sheets, strip or coiled wire | 2009 | 4.2 | 4.2 | 40"
,,,,ent_fde9f453edd53ae4,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_1343.passage.s001,161_2024_NDCP,161/2024/ND-CP,VIOLATION_OR_BEHAVIOR,"ZIRCONIUM, DRY, finished sheets, strip or coiled wire",57,110,0.9,entities_probe_2000,,table_like_sentence,"1361 | ZIRCONI, KHÔ, tấm hoàn thiện, dải hoặc dây cuộn | ", | 2009 | 4.2 | 4.2 | 40,"1361 | ZIRCONI, KHÔ, tấm hoàn thiện, dải hoặc dây cuộn | ZIRCONIUM, DRY, finished sheets, strip or coiled wire | 2009 | 4.2 | 4.2 | 40"
,,,,ent_e47b12c0c5e343a5,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_1397.passage.s001,161_2024_NDCP,161/2024/ND-CP,VIOLATION_OR_BEHAVIOR,DICYCLOPENTADIEN,7,23,0.9,entities_probe_2000,,table_like_sentence;heading_like_sentence,1415 | , | DICYCLOPENTADIENE | 2048 | 3 | 3 | 30,1415 | DICYCLOPENTADIEN | DICYCLOPENTADIENE | 2048 | 3 | 3 | 30
,,,,ent_4e54f78a804ad882,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_1397.passage.s001,161_2024_NDCP,161/2024/ND-CP,VIOLATION_OR_BEHAVIOR,DICYCLOPENTADIENE,26,43,0.9,entities_probe_2000,,table_like_sentence;heading_like_sentence,1415 | DICYCLOPENTADIEN | , | 2048 | 3 | 3 | 30,1415 | DICYCLOPENTADIEN | DICYCLOPENTADIENE | 2048 | 3 | 3 | 30
,,,,ent_df746c848d3b4389,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_1451.passage.s001,161_2024_NDCP,161/2024/ND-CP,VIOLATION_OR_BEHAVIOR,"MALEIC ANHYDRIT, DẠNG CHẢY",7,33,0.9,entities_probe_2000,,table_like_sentence;heading_like_sentence,1469 | ," | MALEIC ANHYDRIDE, MOLTEN | 2215 | 8 | 8 | 80","1469 | MALEIC ANHYDRIT, DẠNG CHẢY | MALEIC ANHYDRIDE, MOLTEN | 2215 | 8 | 8 | 80"
,,,,ent_d51bd3bb7bc9318f,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_1451.passage.s001,161_2024_NDCP,161/2024/ND-CP,VIOLATION_OR_BEHAVIOR,"MALEIC ANHYDRIDE, MOLTEN",36,60,0.9,entities_probe_2000,,table_like_sentence;heading_like_sentence,"1469 | MALEIC ANHYDRIT, DẠNG CHẢY | ", | 2215 | 8 | 8 | 80,"1469 | MALEIC ANHYDRIT, DẠNG CHẢY | MALEIC ANHYDRIDE, MOLTEN | 2215 | 8 | 8 | 80"
,,,,ent_37c7931ad2018fb6,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_1504.passage.s001,161_2024_NDCP,161/2024/ND-CP,VIOLATION_OR_BEHAVIOR,2-ETYLHEXYLAMIN,7,22,0.0,entities_probe_2000,,table_like_sentence;heading_like_sentence,1522 | , | 2-ETHYLHEXYLAMINE | 2276 | 3 | 3 +8 | 38,1522 | 2-ETYLHEXYLAMIN | 2-ETHYLHEXYLAMINE | 2276 | 3 | 3 +8 | 38
,,,,ent_ce07fc66caeca5f4,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_1504.passage.s001,161_2024_NDCP,161/2024/ND-CP,VIOLATION_OR_BEHAVIOR,2-ETHYLHEXYLAMINE,25,42,0.0,entities_probe_2000,,table_like_sentence;heading_like_sentence,1522 | 2-ETYLHEXYLAMIN | , | 2276 | 3 | 3 +8 | 38,1522 | 2-ETYLHEXYLAMIN | 2-ETHYLHEXYLAMINE | 2276 | 3 | 3 +8 | 38
,,,,ent_2556a6e55686fb68,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_1504.passage.s001,161_2024_NDCP,161/2024/ND-CP,TECHNICAL_REQUIREMENT,2276,45,49,0.0,entities_probe_2000,,table_like_sentence;heading_like_sentence,1522 | 2-ETYLHEXYLAMIN | 2-ETHYLHEXYLAMINE | , | 3 | 3 +8 | 38,1522 | 2-ETYLHEXYLAMIN | 2-ETHYLHEXYLAMINE | 2276 | 3 | 3 +8 | 38
,,,,ent_1b90dd3e75ba1b64,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_1504.passage.s001,161_2024_NDCP,161/2024/ND-CP,TECHNICAL_REQUIREMENT,3,52,53,0.0,entities_probe_2000,,table_like_sentence;heading_like_sentence,1522 | 2-ETYLHEXYLAMIN | 2-ETHYLHEXYLAMINE | 2276 | , | 3 +8 | 38,1522 | 2-ETYLHEXYLAMIN | 2-ETHYLHEXYLAMINE | 2276 | 3 | 3 +8 | 38
,,,,ent_0f1922b4a48c750a,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_1504.passage.s001,161_2024_NDCP,161/2024/ND-CP,TECHNICAL_REQUIREMENT,3 +8,56,60,0.0,entities_probe_2000,,table_like_sentence;heading_like_sentence,1522 | 2-ETYLHEXYLAMIN | 2-ETHYLHEXYLAMINE | 2276 | 3 | , | 38,1522 | 2-ETYLHEXYLAMIN | 2-ETHYLHEXYLAMINE | 2276 | 3 | 3 +8 | 38
,,,,ent_bb29e109e6852049,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_1504.passage.s001,161_2024_NDCP,161/2024/ND-CP,TECHNICAL_REQUIREMENT,38,63,65,0.0,entities_probe_2000,,table_like_sentence;heading_like_sentence,1522 | 2-ETYLHEXYLAMIN | 2-ETHYLHEXYLAMINE | 2276 | 3 | 3 +8 | ,,1522 | 2-ETYLHEXYLAMIN | 2-ETHYLHEXYLAMINE | 2276 | 3 | 3 +8 | 38
,,,,ent_1edaa898b34481be,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_1558.passage.s001,161_2024_NDCP,161/2024/ND-CP,VIOLATION_OR_BEHAVIOR,AXETALDEHIT OXIM,7,23,0.0,entities_probe_2000,,table_like_sentence;heading_like_sentence;overlap_conflict,1576 | , | ACETALDEHYDE OXIME | 2332 | 3 | 3 | 30,1576 | AXETALDEHIT OXIM | ACETALDEHYDE OXIME | 2332 | 3 | 3 | 30
,,,,ent_14261ef3de879530,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_1558.passage.s001,161_2024_NDCP,161/2024/ND-CP,VIOLATION_OR_BEHAVIOR,ACETALDEHYDE OXIME,26,44,0.0,entities_probe_2000,,table_like_sentence;heading_like_sentence;overlap_conflict,1576 | AXETALDEHIT OXIM | , | 2332 | 3 | 3 | 30,1576 | AXETALDEHIT OXIM | ACETALDEHYDE OXIME | 2332 | 3 | 3 | 30
,,,,ent_29b5ba170fed8ef3,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_1558.passage.s001,161_2024_NDCP,161/2024/ND-CP,TECHNICAL_REQUIREMENT,2332,47,51,0.0,entities_probe_2000,overlap_conflict,table_like_sentence;heading_like_sentence;overlap_conflict,1576 | AXETALDEHIT OXIM | ACETALDEHYDE OXIME | , | 3 | 3 | 30,1576 | AXETALDEHIT OXIM | ACETALDEHYDE OXIME | 2332 | 3 | 3 | 30
,,,,ent_a930509e8b4e0ead,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_1558.passage.s001,161_2024_NDCP,161/2024/ND-CP,TECHNICAL_REQUIREMENT,3,48,49,0.0,entities_probe_2000,overlap_conflict,table_like_sentence;heading_like_sentence;overlap_conflict,1576 | AXETALDEHIT OXIM | ACETALDEHYDE OXIME | 2,32 | 3 | 3 | 30,1576 | AXETALDEHIT OXIM | ACETALDEHYDE OXIME | 2332 | 3 | 3 | 30
,,,,ent_dfcd9b6250121340,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_1558.passage.s001,161_2024_NDCP,161/2024/ND-CP,TECHNICAL_REQUIREMENT,30,62,64,0.0,entities_probe_2000,,table_like_sentence;heading_like_sentence;overlap_conflict,1576 | AXETALDEHIT OXIM | ACETALDEHYDE OXIME | 2332 | 3 | 3 | ,,1576 | AXETALDEHIT OXIM | ACETALDEHYDE OXIME | 2332 | 3 | 3 | 30
,,,,ent_6ff94656e5e91319,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_1612.passage.s001,161_2024_NDCP,161/2024/ND-CP,TECHNICAL_REQUIREMENT,3,2,3,0.0,entities_probe_2000,,table_like_sentence;heading_like_sentence,16,0 | FLOTOLUEN | FLUOROTOLUENES | 2388 | 3 | 3 | 33,1630 | FLOTOLUEN | FLUOROTOLUENES | 2388 | 3 | 3 | 33
,,,,ent_992892553cedb112,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_1612.passage.s001,161_2024_NDCP,161/2024/ND-CP,VIOLATION_OR_BEHAVIOR,FLOTOLUEN,7,16,0.0,entities_probe_2000,,table_like_sentence;heading_like_sentence,1630 | , | FLUOROTOLUENES | 2388 | 3 | 3 | 33,1630 | FLOTOLUEN | FLUOROTOLUENES | 2388 | 3 | 3 | 33
,,,,ent_b6f644bcb3945387,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_1612.passage.s001,161_2024_NDCP,161/2024/ND-CP,VIOLATION_OR_BEHAVIOR,FLUOROTOLUENES,19,33,0.0,entities_probe_2000,,table_like_sentence;heading_like_sentence,1630 | FLOTOLUEN | , | 2388 | 3 | 3 | 33,1630 | FLOTOLUEN | FLUOROTOLUENES | 2388 | 3 | 3 | 33
,,,,ent_7c5e176b0877c34b,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_1612.passage.s001,161_2024_NDCP,161/2024/ND-CP,TECHNICAL_REQUIREMENT,2388,36,40,0.0,entities_probe_2000,,table_like_sentence;heading_like_sentence,1630 | FLOTOLUEN | FLUOROTOLUENES | , | 3 | 3 | 33,1630 | FLOTOLUEN | FLUOROTOLUENES | 2388 | 3 | 3 | 33
,,,,ent_337f2dcbf6029c10,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_1612.passage.s001,161_2024_NDCP,161/2024/ND-CP,TECHNICAL_REQUIREMENT,33,51,53,0.0,entities_probe_2000,,table_like_sentence;heading_like_sentence,1630 | FLOTOLUEN | FLUOROTOLUENES | 2388 | 3 | 3 | ,,1630 | FLOTOLUEN | FLUOROTOLUENES | 2388 | 3 | 3 | 33
,,,,ent_2e06b9c1ee620806,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_1666.passage.s001,161_2024_NDCP,161/2024/ND-CP,VIOLATION_OR_BEHAVIOR,"TITAN TRICLORUA, DẪN LỬA hoặc TITAN TRICLORUA HỖN HỢP, DẪN LỬA",7,69,0.0,entities_probe_2000,,table_like_sentence,1684 | ," | TITANIUM TRICHLORIDE, PYROPHORIC or TITANIUM TRICHLORIDE MIXTURE. PYROPHORIC | 2441 | 4","1684 | TITAN TRICLORUA, DẪN LỬA hoặc TITAN TRICLORUA HỖN HỢP, DẪN LỬA | TITANIUM TRICHLORIDE, PYROPHORIC or TITANIUM TRICHLORIDE MIXTURE. PYROPHORIC | 2441 | 4.2 | 4.2 +8"
,,,,ent_40954445131bc09c,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_1666.passage.s001,161_2024_NDCP,161/2024/ND-CP,VIOLATION_OR_BEHAVIOR,"TITANIUM TRICHLORIDE, PYROPHORIC or TITANIUM TRICHLORIDE MIXTURE. PYROPHORIC",72,148,0.0,entities_probe_2000,,table_like_sentence,"1684 | TITAN TRICLORUA, DẪN LỬA hoặc TITAN TRICLORUA HỖN HỢP, DẪN LỬA | ", | 2441 | 4.2 | 4.2 +8,"1684 | TITAN TRICLORUA, DẪN LỬA hoặc TITAN TRICLORUA HỖN HỢP, DẪN LỬA | TITANIUM TRICHLORIDE, PYROPHORIC or TITANIUM TRICHLORIDE MIXTURE. PYROPHORIC | 2441 | 4.2 | 4.2 +8"
,,,,ent_49ce92bfbaa0dfa7,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_1666.passage.s001,161_2024_NDCP,161/2024/ND-CP,TECHNICAL_REQUIREMENT,2441,151,155,0.0,entities_probe_2000,,table_like_sentence," DẪN LỬA | TITANIUM TRICHLORIDE, PYROPHORIC or TITANIUM TRICHLORIDE MIXTURE. PYROPHORIC | ", | 4.2 | 4.2 +8,"1684 | TITAN TRICLORUA, DẪN LỬA hoặc TITAN TRICLORUA HỖN HỢP, DẪN LỬA | TITANIUM TRICHLORIDE, PYROPHORIC or TITANIUM TRICHLORIDE MIXTURE. PYROPHORIC | 2441 | 4.2 | 4.2 +8"
,,,,ent_92977885526eb843,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_1666.passage.s001,161_2024_NDCP,161/2024/ND-CP,TECHNICAL_REQUIREMENT,4.2,158,161,0.0,entities_probe_2000,,table_like_sentence,"A | TITANIUM TRICHLORIDE, PYROPHORIC or TITANIUM TRICHLORIDE MIXTURE. PYROPHORIC | 2441 | ", | 4.2 +8,"1684 | TITAN TRICLORUA, DẪN LỬA hoặc TITAN TRICLORUA HỖN HỢP, DẪN LỬA | TITANIUM TRICHLORIDE, PYROPHORIC or TITANIUM TRICHLORIDE MIXTURE. PYROPHORIC | 2441 | 4.2 | 4.2 +8"
,,,,ent_63ef362b1b989e36,161_2024_nd_cp.phu_luc_i_danh_muc_hang_nguy_hiem.table_1.row_1666.passage.s001,161_2024_NDCP,161/2024/ND-CP,TECHNICAL_REQUIREMENT,4.2 +8,164,170,0.0,entities_probe_2000,,table_like_sentence,"TANIUM TRICHLORIDE, PYROPHORIC or TITANIUM TRICHLORIDE MIXTURE. PYROPHORIC | 2441 | 4.2 | ",,"1684 | TITAN TRICLORUA, DẪN LỬA hoặc TITAN TRICLORUA HỖN HỢP, DẪN LỬA | TITANIUM TRICHLORIDE, PYROPHORIC or TITANIUM TRICHLORIDE MIXTURE. PYROPHORIC | 2441 | 4.2 | 4.2 +8"
,,,,ent_c6ce74b0804f5863,165_2024_nd_cp.dieu_10.khoan_1.diem_dd.passage.s001,165_2024_NDCP,165/2024/ND-CP,FACILITY_OR_INFRASTRUCTURE,"phần đất để bảo vệ, bảo trì đường bộ",80,116,0.9,entities_probe_2000,,,"Trường hợp không thuộc quy định tại điểm a, điểm b, điểm c và điểm d khoản này, "," nằm dọc phía ngoài lề đường và cách lề đường tối thiểu 1,0 mét.","Trường hợp không thuộc quy định tại điểm a, điểm b, điểm c và điểm d khoản này, phần đất để bảo vệ, bảo trì đường bộ nằm dọc phía ngoài lề đường và cách lề đường tối thiểu 1,0 mét."
,,,,ent_330dbfec82109cc4,165_2024_nd_cp.dieu_10.khoan_1.diem_dd.passage.s001,165_2024_NDCP,165/2024/ND-CP,LOCATION_OR_ROAD_CONTEXT,lề đường,136,144,0.9,entities_probe_2000,,,"ểm b, điểm c và điểm d khoản này, phần đất để bảo vệ, bảo trì đường bộ nằm dọc phía ngoài "," và cách lề đường tối thiểu 1,0 mét.","Trường hợp không thuộc quy định tại điểm a, điểm b, điểm c và điểm d khoản này, phần đất để bảo vệ, bảo trì đường bộ nằm dọc phía ngoài lề đường và cách lề đường tối thiểu 1,0 mét."
,,,,ent_df42e11eb89dd2fe,165_2024_nd_cp.dieu_10.khoan_1.diem_dd.passage.s001,165_2024_NDCP,165/2024/ND-CP,TECHNICAL_REQUIREMENT,"1,0 mét",172,179,0.9,entities_probe_2000,,,"ần đất để bảo vệ, bảo trì đường bộ nằm dọc phía ngoài lề đường và cách lề đường tối thiểu ",.,"Trường hợp không thuộc quy định tại điểm a, điểm b, điểm c và điểm d khoản này, phần đất để bảo vệ, bảo trì đường bộ nằm dọc phía ngoài lề đường và cách lề đường tối thiểu 1,0 mét."
,,,,ent_96c270e3ca789e69,165_2024_nd_cp.dieu_13.khoan_4.passage.s001,165_2024_NDCP,165/2024/ND-CP,TECHNICAL_REQUIREMENT,quy chuẩn kỹ thuật quốc gia về phương tiện quảng cáo ngoài trời,86,149,0.9,entities_probe_2000,,,"Biển quảng cáo, biển thông tin cổ động, tuyên truyền chính trị xây dựng phải tuân thủ ",.,"Biển quảng cáo, biển thông tin cổ động, tuyên truyền chính trị xây dựng phải tuân thủ quy chuẩn kỹ thuật quốc gia về phương tiện quảng cáo ngoài trời."
,,,,ent_d5ae826dd8c0aa5b,165_2024_nd_cp.dieu_17.khoan_2.passage.s001,165_2024_NDCP,165/2024/ND-CP,FACILITY_OR_INFRASTRUCTURE,"đường dây tải điện, dây dẫn điện điện áp từ 35 kV trở xuống",31,90,0.9,entities_probe_2000,,,Đối với việc thi công xây dựng ,", đường dây thông tin, viễn thông, gia cường công trình đường bộ (khi cần thiết để cho phé","Đối với việc thi công xây dựng đường dây tải điện, dây dẫn điện điện áp từ 35 kV trở xuống, đường dây thông tin, viễn thông, gia cường công trình đường bộ (khi cần thiết để cho phép xe quá khổ giới hạn, xe quá tải trọng, xe bánh xích lưu hành trên đường bộ), trừ các trường hợp không phải cấp giấy phép thi công theo quy định tại khoản 3 Điều 32 Luật Đường bộ, thành phần hồ sơ đề nghị chấp thuận xây dựng, gia cường được thực hiện đồng thời với hồ sơ cấp giấy phép thi công công trình trên đường bộ đang khai thác."
,,,,ent_aa5596090c5e65eb,165_2024_nd_cp.dieu_17.khoan_2.passage.s001,165_2024_NDCP,165/2024/ND-CP,FACILITY_OR_INFRASTRUCTURE,"đường dây thông tin, viễn thông",92,123,0.9,entities_probe_2000,,,"i với việc thi công xây dựng đường dây tải điện, dây dẫn điện điện áp từ 35 kV trở xuống, ",", gia cường công trình đường bộ (khi cần thiết để cho phép xe quá khổ giới hạn, xe quá tải","Đối với việc thi công xây dựng đường dây tải điện, dây dẫn điện điện áp từ 35 kV trở xuống, đường dây thông tin, viễn thông, gia cường công trình đường bộ (khi cần thiết để cho phép xe quá khổ giới hạn, xe quá tải trọng, xe bánh xích lưu hành trên đường bộ), trừ các trường hợp không phải cấp giấy phép thi công theo quy định tại khoản 3 Điều 32 Luật Đường bộ, thành phần hồ sơ đề nghị chấp thuận xây dựng, gia cường được thực hiện đồng thời với hồ sơ cấp giấy phép thi công công trình trên đường bộ đang khai thác."
,,,,ent_b619167264a04756,165_2024_nd_cp.dieu_17.khoan_2.passage.s001,165_2024_NDCP,165/2024/ND-CP,VEHICLE_TYPE,"xe quá khổ giới hạn, xe quá tải trọng, xe bánh xích",182,233,0.9,entities_probe_2000,,,"đường dây thông tin, viễn thông, gia cường công trình đường bộ (khi cần thiết để cho phép "," lưu hành trên đường bộ), trừ các trường hợp không phải cấp giấy phép thi công theo quy đị","Đối với việc thi công xây dựng đường dây tải điện, dây dẫn điện điện áp từ 35 kV trở xuống, đường dây thông tin, viễn thông, gia cường công trình đường bộ (khi cần thiết để cho phép xe quá khổ giới hạn, xe quá tải trọng, xe bánh xích lưu hành trên đường bộ), trừ các trường hợp không phải cấp giấy phép thi công theo quy định tại khoản 3 Điều 32 Luật Đường bộ, thành phần hồ sơ đề nghị chấp thuận xây dựng, gia cường được thực hiện đồng thời với hồ sơ cấp giấy phép thi công công trình trên đường bộ đang khai thác."
,,,,ent_5cd08c0a8743e038,165_2024_nd_cp.dieu_17.khoan_2.passage.s001,165_2024_NDCP,165/2024/ND-CP,DOCUMENT_OR_PERMIT,giấy phép thi công,293,311,0.9,entities_probe_2000,,,"xe quá tải trọng, xe bánh xích lưu hành trên đường bộ), trừ các trường hợp không phải cấp "," theo quy định tại khoản 3 Điều 32 Luật Đường bộ, thành phần hồ sơ đề nghị chấp thuận xây ","Đối với việc thi công xây dựng đường dây tải điện, dây dẫn điện điện áp từ 35 kV trở xuống, đường dây thông tin, viễn thông, gia cường công trình đường bộ (khi cần thiết để cho phép xe quá khổ giới hạn, xe quá tải trọng, xe bánh xích lưu hành trên đường bộ), trừ các trường hợp không phải cấp giấy phép thi công theo quy định tại khoản 3 Điều 32 Luật Đường bộ, thành phần hồ sơ đề nghị chấp thuận xây dựng, gia cường được thực hiện đồng thời với hồ sơ cấp giấy phép thi công công trình trên đường bộ đang khai thác."
,,,,ent_5d1e2e6a52f817be,165_2024_nd_cp.dieu_17.khoan_2.passage.s001,165_2024_NDCP,165/2024/ND-CP,PROCEDURE,"hồ sơ đề nghị chấp thuận xây dựng, gia cường",372,416,0.9,entities_probe_2000,,,"g phải cấp giấy phép thi công theo quy định tại khoản 3 Điều 32 Luật Đường bộ, thành phần ", được thực hiện đồng thời với hồ sơ cấp giấy phép thi công công trình trên đường bộ đang k,"Đối với việc thi công xây dựng đường dây tải điện, dây dẫn điện điện áp từ 35 kV trở xuống, đường dây thông tin, viễn thông, gia cường công trình đường bộ (khi cần thiết để cho phép xe quá khổ giới hạn, xe quá tải trọng, xe bánh xích lưu hành trên đường bộ), trừ các trường hợp không phải cấp giấy phép thi công theo quy định tại khoản 3 Điều 32 Luật Đường bộ, thành phần hồ sơ đề nghị chấp thuận xây dựng, gia cường được thực hiện đồng thời với hồ sơ cấp giấy phép thi công công trình trên đường bộ đang khai thác."
,,,,ent_6b72a3e1423b387e,165_2024_nd_cp.dieu_20.text_1.passage.s001,165_2024_NDCP,165/2024/ND-CP,FACILITY_OR_INFRASTRUCTURE,kết cấu hạ tầng đường bộ,16,40,0.9,entities_probe_2000,,,Công tác bảo vệ ," được thực hiện theo quy định tại Điều 21 Luật Đường bộ, quy định khác của pháp luật có li","Công tác bảo vệ kết cấu hạ tầng đường bộ được thực hiện theo quy định tại Điều 21 Luật Đường bộ, quy định khác của pháp luật có liên quan và các quy định sau:"
,,,,ent_2c86baf6658ce361,165_2024_nd_cp.dieu_23.khoan_1.diem_a.passage.s001,165_2024_NDCP,165/2024/ND-CP,PLAN_OR_PROJECT,quy hoạch được duyệt,73,93,0.9,entities_probe_2000,,,"Xác định mục tiêu phục vụ giao thông đường bộ của dự án, bảo đảm phù hợp ", và đáp ứng nhu cầu vận tải đường bộ;,"Xác định mục tiêu phục vụ giao thông đường bộ của dự án, bảo đảm phù hợp quy hoạch được duyệt và đáp ứng nhu cầu vận tải đường bộ;"
,,,,ent_73650bd5de6202e1,165_2024_nd_cp.dieu_23.khoan_1.diem_a.passage.s001,165_2024_NDCP,165/2024/ND-CP,CONDITION,nhu cầu vận tải đường bộ,105,129,0.9,entities_probe_2000,,,"êu phục vụ giao thông đường bộ của dự án, bảo đảm phù hợp quy hoạch được duyệt và đáp ứng ",;,"Xác định mục tiêu phục vụ giao thông đường bộ của dự án, bảo đảm phù hợp quy hoạch được duyệt và đáp ứng nhu cầu vận tải đường bộ;"
